gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	ADAMDEC1 FLC	Activated T	Arterial EC	B cell	BEST4 enterocyte	CD8 T cell	F3 FLC	FCER2 B cell	Glial cell	Goblet cell	IL2RG	IgA plasma cell	IgG plasma cell	Inflammatory FLC	LAMP3+ DC	Macrophage	Monocyte	Paneth cell	TA	Tfh	Treg	Tuft	Venous EC	activated B cell	cDC1	cDC2	crypt	cycling B cell	cycling myeloid	cycling plasma	early enterocyte	enterocyte	enteroendocrine	gd T cell	lymphatic EC	mast cells	memory B cell	myofibroblast	naïve CD4 T	pDC	pericyte
CCL5	P13501	False	CCL5_HUMAN		CPI-SS0F6B529A1	0.298	12.008	0.325	0.293	0.244	39.58	0.277	0.189	1.721	0.243	0.097	0.229	0.124	0.125	0.691	0.669	1.172	0.353	0.125	0.527	0.514	0.163	0.103	0.131	0.148	0.778	0.105	0.159	1.373	0.066	0.221	0.18	0.056	44.977	0.153	0.0	0.199	0.338	0.896	0.545	0.0
CCL3L1	P16619	False	CL3L1_HUMAN		CPI-SS0C6311D2D	0.019	0.266	0.0	0.043	0.07	0.483	0.016	0.03	0.0	0.005	0.0	0.038	0.024	0.0	0.0	10.452	6.534	0.002	0.003	0.0	0.0	0.02	0.0	0.076	0.027	1.583	0.016	0.012	2.038	0.0	0.02	0.01	0.0	0.288	0.0	0.0	0.012	0.0	0.021	0.0	0.0
CCL11	P51671	False	CCL11_HUMAN		CPI-SS0F33890C0	52.078	0.036	0.008	0.014	0.062	0.138	0.26	0.03	0.087	0.119	0.021	0.096	0.019	5.721	0.0	0.213	0.069	0.162	0.075	0.0	0.076	0.12	0.038	0.035	0.058	0.068	0.069	0.015	0.132	0.0	0.092	0.082	0.075	0.125	0.165	0.0	0.02	1.697	0.031	0.538	0.254
CCL16	O15467	False	CCL16_HUMAN		CPI-SS0348B76E5	0.0	0.0	0.007	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.12	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.002	0.028	0.0	0.042	0.0	0.0	0.0	0.0	0.0	0.0
CCL3	P10147	False	CCL3_HUMAN		CPI-SS08DA48A5A	0.057	0.078	0.025	0.09	0.049	0.204	0.026	0.257	0.0	0.061	0.006	1.48	0.233	0.011	1.643	20.41	10.796	0.003	0.034	0.037	0.064	0.007	0.0	0.399	0.036	3.322	0.02	0.032	5.581	0.044	0.054	0.041	0.0	0.263	0.0	0.0	0.036	0.09	0.04	0.0	0.0
CCL5	P13501	False	CCL5_HUMAN		CPI-SS0A021DB6E	0.298	12.008	0.325	0.293	0.244	39.58	0.277	0.189	1.721	0.243	0.097	0.229	0.124	0.125	0.691	0.669	1.172	0.353	0.125	0.527	0.514	0.163	0.103	0.131	0.148	0.778	0.105	0.159	1.373	0.066	0.221	0.18	0.056	44.977	0.153	0.0	0.199	0.338	0.896	0.545	0.0
CCL3L1	P16619	False	CL3L1_HUMAN		CPI-SS0817CE2B3	0.019	0.266	0.0	0.043	0.07	0.483	0.016	0.03	0.0	0.005	0.0	0.038	0.024	0.0	0.0	10.452	6.534	0.002	0.003	0.0	0.0	0.02	0.0	0.076	0.027	1.583	0.016	0.012	2.038	0.0	0.02	0.01	0.0	0.288	0.0	0.0	0.012	0.0	0.021	0.0	0.0
CCL16	O15467	False	CCL16_HUMAN		CPI-SS04587A7C5	0.0	0.0	0.007	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.12	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.002	0.028	0.0	0.042	0.0	0.0	0.0	0.0	0.0	0.0
CCL2	P13500	False	CCL2_HUMAN		CPI-SS0DBFB8BEA	18.119	0.141	0.199	0.023	0.077	0.073	0.217	0.005	5.131	0.064	0.013	0.053	0.028	5.029	0.205	0.182	0.75	0.024	0.028	0.007	0.039	0.016	0.55	0.0	0.031	0.024	0.026	0.027	0.0	0.0	0.033	0.057	0.022	0.041	0.162	0.0	0.004	2.097	0.013	0.0	2.327
CCL5	P13501	False	CCL5_HUMAN		CPI-SS05B7D3407	0.298	12.008	0.325	0.293	0.244	39.58	0.277	0.189	1.721	0.243	0.097	0.229	0.124	0.125	0.691	0.669	1.172	0.353	0.125	0.527	0.514	0.163	0.103	0.131	0.148	0.778	0.105	0.159	1.373	0.066	0.221	0.18	0.056	44.977	0.153	0.0	0.199	0.338	0.896	0.545	0.0
PF4	P02776	False	PLF4_HUMAN		CPI-SS03821C2C6	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CXCL1	P09341	False	GROA_HUMAN		CPI-SS052BBD9F9	19.439	0.088	0.122	0.009	0.181	0.089	0.35	0.029	0.0	0.14	0.074	0.048	0.068	5.118	0.0	1.951	0.354	0.074	0.065	0.0	0.05	0.072	0.022	0.019	0.088	0.074	0.086	0.025	0.246	0.096	0.116	0.082	0.516	0.075	0.031	0.0	0.008	1.124	0.012	0.0	0.34
CXCL8	P10145	False	IL8_HUMAN		CPI-SS0911EECCC	0.131	0.0	0.0	0.002	0.0	0.026	0.112	0.0	0.0	0.014	0.0	0.017	0.0	0.055	0.0	4.68	5.025	0.0	0.023	0.0	0.0	0.064	0.0	0.009	0.0	2.686	0.009	0.0	2.134	0.0	0.003	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CXCL5	P42830	False	CXCL5_HUMAN		CPI-SS0ABF41CAA	0.006	0.0	0.026	0.0	0.0	0.013	0.0	0.0	0.0	0.012	0.034	0.0	0.0	0.037	0.0	0.014	0.0	0.001	0.019	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.025	0.002	0.0	0.0	0.001	0.001	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCL8	P80075	False	CCL8_HUMAN		CPI-SS008700E67	17.02	0.042	0.168	0.007	0.044	0.063	0.015	0.0	0.102	0.031	0.013	0.012	0.01	2.088	0.0	0.284	0.015	0.009	0.002	0.0	0.0	0.059	0.0	0.0	0.136	0.025	0.015	0.0	0.026	0.092	0.051	0.026	0.0	0.067	0.0	0.0	0.012	1.562	0.003	0.0	0.279
CCL7	P80098	False	CCL7_HUMAN		CPI-SS07EC65CED	0.074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.039	0.0	0.0	0.0
CCL2	P13500	False	CCL2_HUMAN		CPI-SS08B249DBA	18.119	0.141	0.199	0.023	0.077	0.073	0.217	0.005	5.131	0.064	0.013	0.053	0.028	5.029	0.205	0.182	0.75	0.024	0.028	0.007	0.039	0.016	0.55	0.0	0.031	0.024	0.026	0.027	0.0	0.0	0.033	0.057	0.022	0.041	0.162	0.0	0.004	2.097	0.013	0.0	2.327
CCL5	P13501	False	CCL5_HUMAN		CPI-SS0F3BF2B34	0.298	12.008	0.325	0.293	0.244	39.58	0.277	0.189	1.721	0.243	0.097	0.229	0.124	0.125	0.691	0.669	1.172	0.353	0.125	0.527	0.514	0.163	0.103	0.131	0.148	0.778	0.105	0.159	1.373	0.066	0.221	0.18	0.056	44.977	0.153	0.0	0.199	0.338	0.896	0.545	0.0
CCL11	P51671	False	CCL11_HUMAN		CPI-SS0CB2E8B21	52.078	0.036	0.008	0.014	0.062	0.138	0.26	0.03	0.087	0.119	0.021	0.096	0.019	5.721	0.0	0.213	0.069	0.162	0.075	0.0	0.076	0.12	0.038	0.035	0.058	0.068	0.069	0.015	0.132	0.0	0.092	0.082	0.075	0.125	0.165	0.0	0.02	1.697	0.031	0.538	0.254
CCL21	O00585	False	CCL21_HUMAN		CPI-SS0ECD9BB5E	0.182	0.069	0.043	0.039	0.08	0.04	0.052	0.076	0.167	0.051	0.054	0.036	0.061	32.238	0.649	0.045	0.0	0.024	0.026	0.04	0.0	0.564	0.436	0.0	0.173	0.057	0.021	0.053	0.011	0.0	0.052	0.045	0.031	0.067	219.175	0.0	0.035	0.0	0.038	0.0	7.921
CCL25	O15444	False	CCL25_HUMAN		CPI-SS0CCD89E02	0.057	0.062	0.339	0.077	1.424	0.059	0.073	0.05	0.239	0.999	13.668	0.097	0.137	0.038	0.0	0.098	0.048	0.492	5.753	0.016	0.023	4.239	0.035	0.117	0.0	0.062	4.873	0.067	0.227	0.0	2.717	1.976	2.611	0.152	0.087	0.0	0.082	0.0	0.072	0.0	0.159
CXCL13	O43927	False	CXL13_HUMAN		CPI-SS083B5EBAB	0.001	0.039	0.025	0.031	0.0	0.0	0.0	0.037	0.0	0.002	0.006	0.003	0.004	28.922	0.0	0.012	0.0	0.006	0.082	8.114	0.0	0.0	0.012	0.027	0.0	0.022	0.007	0.016	0.0	0.0	0.003	0.004	0.0	0.025	0.0	0.0	0.016	0.0	0.007	0.0	0.0
CCL19	Q99731	False	CCL19_HUMAN		CPI-SS00AEC3818	3.263	0.076	0.019	0.061	0.02	0.044	0.131	0.015	0.0	0.015	0.014	0.022	0.009	21.26	15.073	0.071	0.248	0.008	0.001	0.0	0.185	0.11	0.005	0.0	0.032	0.222	0.007	0.017	0.357	0.174	0.003	0.049	0.023	0.102	0.048	0.0	0.035	0.189	0.003	0.0	6.372
CCL5	P13501	False	CCL5_HUMAN		CPI-SS0EA05941A	0.298	12.008	0.325	0.293	0.244	39.58	0.277	0.189	1.721	0.243	0.097	0.229	0.124	0.125	0.691	0.669	1.172	0.353	0.125	0.527	0.514	0.163	0.103	0.131	0.148	0.778	0.105	0.159	1.373	0.066	0.221	0.18	0.056	44.977	0.153	0.0	0.199	0.338	0.896	0.545	0.0
CCL22	O00626	False	CCL22_HUMAN		CPI-SS052B38F1C	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	14.357	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.028	0.029	0.0	0.008	0.082	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.027	0.0	0.009	0.0	0.0
CCL3L1	P16619	False	CL3L1_HUMAN		CPI-SS04641FE5F	0.019	0.266	0.0	0.043	0.07	0.483	0.016	0.03	0.0	0.005	0.0	0.038	0.024	0.0	0.0	10.452	6.534	0.002	0.003	0.0	0.0	0.02	0.0	0.076	0.027	1.583	0.016	0.012	2.038	0.0	0.02	0.01	0.0	0.288	0.0	0.0	0.012	0.0	0.021	0.0	0.0
GCG	P01275	False	GLUC_HUMAN		CPI-SS006FB5198	0.009	0.0	0.0	0.009	0.004	0.0	0.022	0.013	0.0	0.296	0.015	0.002	0.0	0.02	0.0	0.0	0.041	0.021	0.223	0.0	0.0	0.006	0.035	0.004	0.0	0.0	0.358	0.004	0.0	0.0	0.021	0.03	46.381	0.0	0.0	0.0	0.008	0.0	0.009	0.0	0.0
CCL22	O00626	False	CCL22_HUMAN		CPI-SS0AEC33FF1	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	14.357	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.028	0.029	0.0	0.008	0.082	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.027	0.0	0.009	0.0	0.0
CXCL11	O14625	False	CXL11_HUMAN		CPI-SS0CC738ABC	0.002	0.0	0.0	0.0	0.005	0.0	0.009	0.0	0.0	0.002	0.215	0.0	0.0	0.166	0.0	0.02	0.073	0.0	0.013	0.0	0.0	0.0	0.044	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.045	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0
VIP	P01282	False	VIP_HUMAN		CPI-SS0F9BBC31B	0.0	0.0	0.137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CXCL10	P02778	False	CXL10_HUMAN		CPI-SS0FDAB7BA8	0.149	0.0	0.0	0.02	0.0	0.027	0.046	0.007	0.0	0.001	0.571	0.011	0.014	0.22	0.649	2.623	2.655	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.0	0.25	0.024	0.004	0.958	0.0	0.09	0.032	0.0	0.025	0.0	0.0	0.002	0.017	0.0	0.0	0.134
PYY	P10082	False	PYY_HUMAN		CPI-SS0FAE7ABEF	0.008	0.0	0.016	0.02	0.106	0.0	0.021	0.008	0.0	0.226	0.032	0.008	0.0	0.0	0.0	0.015	0.0	0.002	0.042	0.0	0.0	0.015	0.005	0.015	0.0	0.031	0.053	0.014	0.0	0.118	0.057	0.096	136.714	0.027	0.0	0.0	0.004	0.0	0.023	0.545	0.0
ADCYAP1	P18509	False	PACA_HUMAN		CPI-SS0D377BBBF	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CXCL2	P19875	False	CXCL2_HUMAN		CPI-SS0CDAC688B	0.65	0.02	0.153	0.006	0.05	0.0	0.019	0.0	0.0	0.089	0.55	0.005	0.025	0.45	1.232	2.554	2.614	0.082	0.169	0.0	0.0	0.0	0.149	0.0	0.0	0.442	0.234	0.0	0.732	0.0	0.078	0.029	0.098	0.007	0.068	9.724	0.007	0.0	0.006	0.0	0.0
PF4	P02776	False	PLF4_HUMAN		CPI-SS01A6823FA	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CXCL11	O14625	False	CXL11_HUMAN		CPI-SS09FAC4977	0.002	0.0	0.0	0.0	0.005	0.0	0.009	0.0	0.0	0.002	0.215	0.0	0.0	0.166	0.0	0.02	0.073	0.0	0.013	0.0	0.0	0.0	0.044	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.045	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0
CXCL10	P02778	False	CXL10_HUMAN		CPI-SS080683E15	0.149	0.0	0.0	0.02	0.0	0.027	0.046	0.007	0.0	0.001	0.571	0.011	0.014	0.22	0.649	2.623	2.655	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.0	0.25	0.024	0.004	0.958	0.0	0.09	0.032	0.0	0.025	0.0	0.0	0.002	0.017	0.0	0.0	0.134
CXCL12	P48061	False	SDF1_HUMAN		CPI-SS0EFE0B07A	9.87	0.042	3.534	0.004	0.065	0.045	2.481	0.017	0.634	0.06	0.024	0.032	0.023	2.477	0.0	2.628	0.43	0.135	0.09	0.021	0.0	0.0	0.128	0.009	0.0	0.179	0.011	0.014	1.303	0.0	0.013	0.03	0.049	0.047	0.038	0.0	0.011	1.14	0.019	0.0	0.871
CXCL1	P09341	False	GROA_HUMAN		CPI-SS0C62E5DD8	19.439	0.088	0.122	0.009	0.181	0.089	0.35	0.029	0.0	0.14	0.074	0.048	0.068	5.118	0.0	1.951	0.354	0.074	0.065	0.0	0.05	0.072	0.022	0.019	0.088	0.074	0.086	0.025	0.246	0.096	0.116	0.082	0.516	0.075	0.031	0.0	0.008	1.124	0.012	0.0	0.34
CXCL8	P10145	False	IL8_HUMAN		CPI-SS0698C4DC4	0.131	0.0	0.0	0.002	0.0	0.026	0.112	0.0	0.0	0.014	0.0	0.017	0.0	0.055	0.0	4.68	5.025	0.0	0.023	0.0	0.0	0.064	0.0	0.009	0.0	2.686	0.009	0.0	2.134	0.0	0.003	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CXCL2	P19875	False	CXCL2_HUMAN		CPI-SS040630206	0.65	0.02	0.153	0.006	0.05	0.0	0.019	0.0	0.0	0.089	0.55	0.005	0.025	0.45	1.232	2.554	2.614	0.082	0.169	0.0	0.0	0.0	0.149	0.0	0.0	0.442	0.234	0.0	0.732	0.0	0.078	0.029	0.098	0.007	0.068	9.724	0.007	0.0	0.006	0.0	0.0
PPBP	P02775	False	CXCL7_HUMAN		CPI-SS07AB1C381	0.002	0.0	0.051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CXCL3	P19876	False	CXCL3_HUMAN		CPI-SS0D04AE221	0.153	0.0	0.048	0.0	0.022	0.0	0.017	0.005	0.0	0.092	0.295	0.0	0.002	0.157	0.205	1.896	0.528	0.09	0.282	0.0	0.0	0.153	0.023	0.0	0.036	0.282	0.45	0.0	0.093	0.0	0.049	0.016	0.01	0.016	0.0	0.0	0.007	0.0	0.007	0.0	0.0
CXCL1	P09341	False	GROA_HUMAN		CPI-SS08102DC9E	19.439	0.088	0.122	0.009	0.181	0.089	0.35	0.029	0.0	0.14	0.074	0.048	0.068	5.118	0.0	1.951	0.354	0.074	0.065	0.0	0.05	0.072	0.022	0.019	0.088	0.074	0.086	0.025	0.246	0.096	0.116	0.082	0.516	0.075	0.031	0.0	0.008	1.124	0.012	0.0	0.34
CXCL8	P10145	False	IL8_HUMAN		CPI-SS0315F51DD	0.131	0.0	0.0	0.002	0.0	0.026	0.112	0.0	0.0	0.014	0.0	0.017	0.0	0.055	0.0	4.68	5.025	0.0	0.023	0.0	0.0	0.064	0.0	0.009	0.0	2.686	0.009	0.0	2.134	0.0	0.003	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CXCL2	P19875	False	CXCL2_HUMAN		CPI-SS0F562FEA5	0.65	0.02	0.153	0.006	0.05	0.0	0.019	0.0	0.0	0.089	0.55	0.005	0.025	0.45	1.232	2.554	2.614	0.082	0.169	0.0	0.0	0.0	0.149	0.0	0.0	0.442	0.234	0.0	0.732	0.0	0.078	0.029	0.098	0.007	0.068	9.724	0.007	0.0	0.006	0.0	0.0
PPBP	P02775	False	CXCL7_HUMAN		CPI-SS0C491A3C1	0.002	0.0	0.051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CXCL3	P19876	False	CXCL3_HUMAN		CPI-SS09185EA8F	0.153	0.0	0.048	0.0	0.022	0.0	0.017	0.005	0.0	0.092	0.295	0.0	0.002	0.157	0.205	1.896	0.528	0.09	0.282	0.0	0.0	0.153	0.023	0.0	0.036	0.282	0.45	0.0	0.093	0.0	0.049	0.016	0.01	0.016	0.0	0.0	0.007	0.0	0.007	0.0	0.0
GCG	P01275	False	GLUC_HUMAN		CPI-SS056993231	0.009	0.0	0.0	0.009	0.004	0.0	0.022	0.013	0.0	0.296	0.015	0.002	0.0	0.02	0.0	0.0	0.041	0.021	0.223	0.0	0.0	0.006	0.035	0.004	0.0	0.0	0.358	0.004	0.0	0.0	0.021	0.03	46.381	0.0	0.0	0.0	0.008	0.0	0.009	0.0	0.0
IAPP	P10997	False	IAPP_HUMAN		CPI-SS00D9A2FD0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.026	0.0	0.0	0.001	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CALCA	P01258	False	CALC_HUMAN		CPI-SS015B2F961	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CALCA	P06881	False	CALCA_HUMAN		CPI-SS0F531DDEB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CALCB	P10092	False	CALCB_HUMAN		CPI-SS07CF0C6E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCL21	O00585	False	CCL21_HUMAN		CPI-SS06C0074BD	0.182	0.069	0.043	0.039	0.08	0.04	0.052	0.076	0.167	0.051	0.054	0.036	0.061	32.238	0.649	0.045	0.0	0.024	0.026	0.04	0.0	0.564	0.436	0.0	0.173	0.057	0.021	0.053	0.011	0.0	0.052	0.045	0.031	0.067	219.175	0.0	0.035	0.0	0.038	0.0	7.921
CCL25	O15444	False	CCL25_HUMAN		CPI-SS039863E62	0.057	0.062	0.339	0.077	1.424	0.059	0.073	0.05	0.239	0.999	13.668	0.097	0.137	0.038	0.0	0.098	0.048	0.492	5.753	0.016	0.023	4.239	0.035	0.117	0.0	0.062	4.873	0.067	0.227	0.0	2.717	1.976	2.611	0.152	0.087	0.0	0.082	0.0	0.072	0.0	0.159
CXCL13	O43927	False	CXL13_HUMAN		CPI-SS0C2437E0D	0.001	0.039	0.025	0.031	0.0	0.0	0.0	0.037	0.0	0.002	0.006	0.003	0.004	28.922	0.0	0.012	0.0	0.006	0.082	8.114	0.0	0.0	0.012	0.027	0.0	0.022	0.007	0.016	0.0	0.0	0.003	0.004	0.0	0.025	0.0	0.0	0.016	0.0	0.007	0.0	0.0
CXCL11	O14625	False	CXL11_HUMAN		CPI-SS0747FCACD	0.002	0.0	0.0	0.0	0.005	0.0	0.009	0.0	0.0	0.002	0.215	0.0	0.0	0.166	0.0	0.02	0.073	0.0	0.013	0.0	0.0	0.0	0.044	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.045	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0
VIP	P01282	False	VIP_HUMAN		CPI-SS07835EECF	0.0	0.0	0.137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AVP	P01185	False	NEU2_HUMAN		CPI-SS00399ED03	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
VIP	P01282	False	VIP_HUMAN		CPI-SS0C8A09915	0.0	0.0	0.137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADCYAP1	P18509	False	PACA_HUMAN		CPI-SS062DED513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GHRH	P01286	False	SLIB_HUMAN		CPI-SS003AFD9BA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SCT	P09683	False	SECR_HUMAN		CPI-SS0EC70F078	1.509	0.0	0.014	0.007	0.091	0.0	0.348	0.0	0.0	0.034	0.063	0.014	0.008	0.307	0.0	0.03	0.0	0.028	0.017	0.0	0.045	0.138	0.0	0.0	0.0	0.121	0.051	0.003	0.011	0.0	0.145	0.186	13.498	0.084	0.0	0.0	0.005	0.313	0.0	4.402	0.0
VIP	P01282	False	VIP_HUMAN		CPI-SS05B60E59C	0.0	0.0	0.137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADCYAP1	P18509	False	PACA_HUMAN		CPI-SS02CCE14A7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PYY	P10082	False	PYY_HUMAN		CPI-SS0445D021B	0.008	0.0	0.016	0.02	0.106	0.0	0.021	0.008	0.0	0.226	0.032	0.008	0.0	0.0	0.0	0.015	0.0	0.002	0.042	0.0	0.0	0.015	0.005	0.015	0.0	0.031	0.053	0.014	0.0	0.118	0.057	0.096	136.714	0.027	0.0	0.0	0.004	0.0	0.023	0.545	0.0
PPY	P01298	False	PAHO_HUMAN		CPI-SS0C2000B56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.006	0.0	0.0	0.205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.426	0.014	0.0	0.0	0.059	0.0	0.0	0.0	0.043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PYY	P10082	False	PYY_HUMAN		CPI-SS0A9F17199	0.008	0.0	0.016	0.02	0.106	0.0	0.021	0.008	0.0	0.226	0.032	0.008	0.0	0.0	0.0	0.015	0.0	0.002	0.042	0.0	0.0	0.015	0.005	0.015	0.0	0.031	0.053	0.014	0.0	0.118	0.057	0.096	136.714	0.027	0.0	0.0	0.004	0.0	0.023	0.545	0.0
