gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Arterial EC	BEST4 enterocyte prog	Enteric neurons	Erythroblasts	FOXL1 FLC	Goblet prog	ICC	LGR5 stem	Lymphatic EC	NTS+ cells	Neural crest cells	SMC	UPK3B Serosa	Venous EC	WNT4 FLC	cycling cells 1	cycling cells 2	early enterocyte 1	early enterocyte 2	enterocyte	enteroendocrine	immune cells	mesoderm 1	mesoderm 2	myofibroblast	pericyte	uniform progenitor
MDK	P21741	False	MK_HUMAN		CPI-SS012AFC842	8.495	10.2	20.893	1.389	17.91	8.38	22.725	4.287	11.231	5.434	23.585	14.66	8.284	10.518	21.584	3.296	4.292	2.914	2.258	1.841	10.113	1.326	18.903	26.203	17.363	13.048	3.964
PTN	P21246	False	PTN_HUMAN		CPI-SS05D7900BF	0.462	0.064	1.599	0.652	18.361	0.054	11.06	0.029	0.453	0.035	2.589	4.235	4.316	0.387	24.135	0.035	0.034	0.033	0.025	0.032	0.081	0.539	3.885	8.145	16.197	8.492	0.05
WNT3A	P56704	False	WNT3A_HUMAN		CPI-SS048604E28	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT4	P56705	False	WNT4_HUMAN		CPI-SS0D782F60B	0.0	0.0	0.012	0.0	0.005	0.03	0.009	0.001	0.0	0.0	0.004	0.001	0.008	0.0	0.259	0.0	0.001	0.0	0.0	0.0	0.016	0.001	0.0	0.003	0.004	0.001	0.006
WNT3A	P56704	False	WNT3A_HUMAN		CPI-SS080C0EEB8	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS0B2D5BA95	0.007	0.043	0.046	0.022	0.28	0.012	0.338	0.004	0.267	0.0	0.123	0.104	0.164	0.015	0.267	0.004	0.008	0.009	0.003	0.005	0.004	0.025	0.128	0.303	0.192	0.094	0.01
WNT4	P56705	False	WNT4_HUMAN		CPI-SS0CA020C34	0.0	0.0	0.012	0.0	0.005	0.03	0.009	0.001	0.0	0.0	0.004	0.001	0.008	0.0	0.259	0.0	0.001	0.0	0.0	0.0	0.016	0.001	0.0	0.003	0.004	0.001	0.006
WNT2	P09544	False	WNT2_HUMAN		CPI-SS0E4DE8215	0.0	0.038	0.0	0.0	0.003	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.002	0.0
WNT3	P56703	False	WNT3_HUMAN		CPI-SS0E7523314	0.002	0.005	0.014	0.0	0.013	0.009	0.005	0.007	0.0	0.0	0.012	0.003	0.011	0.004	0.0	0.005	0.006	0.006	0.005	0.009	0.013	0.003	0.0	0.012	0.005	0.013	0.009
WNT7B	P56706	False	WNT7B_HUMAN		CPI-SS0D81C6C1D	0.012	0.0	0.0	0.0	0.005	0.002	0.003	0.011	0.0	0.0	0.0	0.001	0.069	0.001	0.0	0.002	0.001	0.001	0.001	0.001	0.0	0.005	0.0	0.003	0.006	0.0	0.0
WNT3A	P56704	False	WNT3A_HUMAN		CPI-SS0261EA048	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS01C2BA5C8	0.007	0.043	0.046	0.022	0.28	0.012	0.338	0.004	0.267	0.0	0.123	0.104	0.164	0.015	0.267	0.004	0.008	0.009	0.003	0.005	0.004	0.025	0.128	0.303	0.192	0.094	0.01
WNT2	P09544	False	WNT2_HUMAN		CPI-SS02C418D99	0.0	0.038	0.0	0.0	0.003	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.002	0.0
BMP7	P18075	False	BMP7_HUMAN		CPI-SS0097929A7	0.015	0.006	0.124	0.004	0.566	0.02	0.132	0.032	0.012	0.0	0.008	0.013	0.042	0.008	0.158	0.009	0.013	0.008	0.005	0.002	0.031	0.015	0.163	0.258	0.038	0.036	0.009
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS0E32BEF02	0.007	0.043	0.046	0.022	0.28	0.012	0.338	0.004	0.267	0.0	0.123	0.104	0.164	0.015	0.267	0.004	0.008	0.009	0.003	0.005	0.004	0.025	0.128	0.303	0.192	0.094	0.01
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS0D4F593F1	0.007	0.043	0.046	0.022	0.28	0.012	0.338	0.004	0.267	0.0	0.123	0.104	0.164	0.015	0.267	0.004	0.008	0.009	0.003	0.005	0.004	0.025	0.128	0.303	0.192	0.094	0.01
EFNA2	O43921	False	EFNA2_HUMAN		CPI-SS01DCC7684	0.0	0.0	0.0	0.0	0.0	0.002	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.002
EFNA1	P20827	False	EFNA1_HUMAN		CPI-SS03E450F99	4.273	0.849	0.051	0.021	0.139	0.631	0.115	0.641	1.834	0.696	0.011	0.094	1.095	1.597	0.105	0.597	0.582	0.719	0.868	1.505	0.456	0.045	0.211	0.071	0.119	0.066	0.602
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS0D5DBB634	0.314	0.027	0.298	0.004	0.032	0.048	0.166	0.049	0.112	0.028	0.057	0.198	0.095	0.068	0.21	0.036	0.029	0.041	0.032	0.032	0.027	0.029	0.349	0.054	0.47	0.046	0.029
EFNA4	P52798	False	EFNA4_HUMAN		CPI-SS0F81DBF22	0.349	0.377	0.083	0.023	0.222	0.331	0.276	0.41	0.319	0.3	0.129	0.27	0.247	0.215	0.282	0.328	0.314	0.307	0.23	0.235	0.276	0.098	0.305	0.251	0.285	0.234	0.321
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS028688B7B	0.046	0.0	0.338	0.008	0.389	0.023	1.1	0.023	1.034	0.03	0.48	0.208	0.824	0.108	0.795	0.007	0.01	0.007	0.003	0.003	0.039	0.024	0.866	0.313	1.061	0.214	0.023
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS0C56C483F	0.007	0.043	0.046	0.022	0.28	0.012	0.338	0.004	0.267	0.0	0.123	0.104	0.164	0.015	0.267	0.004	0.008	0.009	0.003	0.005	0.004	0.025	0.128	0.303	0.192	0.094	0.01
GDF11	O95390	False	GDF11_HUMAN		CPI-SS0331C5A49	0.133	0.039	0.343	0.008	0.257	0.105	0.166	0.176	0.045	0.084	0.296	0.155	0.059	0.124	0.201	0.131	0.123	0.104	0.054	0.027	0.183	0.064	0.162	0.229	0.154	0.233	0.202
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS0E7CBFD03	0.007	0.043	0.046	0.022	0.28	0.012	0.338	0.004	0.267	0.0	0.123	0.104	0.164	0.015	0.267	0.004	0.008	0.009	0.003	0.005	0.004	0.025	0.128	0.303	0.192	0.094	0.01
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS002673EFE	0.007	0.043	0.046	0.022	0.28	0.012	0.338	0.004	0.267	0.0	0.123	0.104	0.164	0.015	0.267	0.004	0.008	0.009	0.003	0.005	0.004	0.025	0.128	0.303	0.192	0.094	0.01
WNT2	P09544	False	WNT2_HUMAN		CPI-SS0F26BB901	0.0	0.038	0.0	0.0	0.003	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.002	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS073F3FAD5	0.007	0.043	0.046	0.022	0.28	0.012	0.338	0.004	0.267	0.0	0.123	0.104	0.164	0.015	0.267	0.004	0.008	0.009	0.003	0.005	0.004	0.025	0.128	0.303	0.192	0.094	0.01
TNFRSF10A	O00220	False	TR10A_HUMAN		CPI-SS0179FBFD3	0.056	0.0	0.0	0.002	0.0	0.016	0.002	0.011	0.021	0.049	0.003	0.004	0.0	0.066	0.0	0.01	0.005	0.005	0.003	0.003	0.004	0.027	0.0	0.0	0.0	0.0	0.003
TNFRSF11B	O00300	False	TR11B_HUMAN		CPI-SS0AD0ED887	0.011	0.149	0.003	0.0	0.015	0.173	0.078	0.066	0.0	0.314	0.008	0.112	0.111	0.005	0.004	0.077	0.079	0.104	0.137	0.182	0.055	0.012	0.012	0.017	0.324	0.012	0.084
TNFRSF10B	O14763	False	TR10B_HUMAN		CPI-SS0898D7F7F	0.072	0.07	0.005	0.004	0.068	0.109	0.046	0.124	0.155	0.0	0.001	0.016	0.061	0.137	0.041	0.133	0.113	0.111	0.114	0.117	0.098	0.098	0.155	0.034	0.036	0.035	0.178
TNFRSF10C	O14798	False	TR10C_HUMAN		CPI-SS01ECFDA18	0.038	0.0	0.0	0.0	0.002	0.0	0.005	0.004	0.0	0.0	0.0	0.0	0.002	0.011	0.0	0.002	0.001	0.003	0.004	0.003	0.0	0.007	0.012	0.0	0.004	0.0	0.002
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS0E0BCE16F	1.448	0.002	0.616	0.046	0.971	0.036	1.958	0.037	0.784	0.008	0.463	0.677	0.374	0.904	1.636	0.02	0.019	0.009	0.005	0.005	0.066	0.11	0.889	0.914	1.407	0.664	0.037
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS039799099	1.448	0.002	0.616	0.046	0.971	0.036	1.958	0.037	0.784	0.008	0.463	0.677	0.374	0.904	1.636	0.02	0.019	0.009	0.005	0.005	0.066	0.11	0.889	0.914	1.407	0.664	0.037
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS07833475A	1.448	0.002	0.616	0.046	0.971	0.036	1.958	0.037	0.784	0.008	0.463	0.677	0.374	0.904	1.636	0.02	0.019	0.009	0.005	0.005	0.066	0.11	0.889	0.914	1.407	0.664	0.037
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS038E93B77	1.448	0.002	0.616	0.046	0.971	0.036	1.958	0.037	0.784	0.008	0.463	0.677	0.374	0.904	1.636	0.02	0.019	0.009	0.005	0.005	0.066	0.11	0.889	0.914	1.407	0.664	0.037
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0907A7598	0.017	0.023	0.026	0.026	0.53	0.191	0.187	0.175	0.023	0.135	0.026	0.694	0.062	0.025	0.157	0.15	0.111	0.124	0.082	0.061	0.088	0.053	0.431	0.722	0.32	0.109	0.238
FGFR4	P22455	False	FGFR4_HUMAN		CPI-SS0649EA05F	0.021	0.2	0.032	0.017	0.244	0.452	0.046	0.57	0.038	0.252	0.016	0.024	0.016	0.033	0.016	0.705	0.61	0.496	0.462	0.38	0.451	0.009	0.0	0.323	0.019	0.062	0.634
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS07A9A501C	0.078	0.378	0.024	0.003	0.013	0.246	0.008	0.215	0.011	0.225	0.008	0.025	0.048	0.029	0.005	0.232	0.232	0.247	0.341	0.45	0.251	0.013	0.031	0.01	0.004	0.022	0.316
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS0769B1FF3	1.448	0.002	0.616	0.046	0.971	0.036	1.958	0.037	0.784	0.008	0.463	0.677	0.374	0.904	1.636	0.02	0.019	0.009	0.005	0.005	0.066	0.11	0.889	0.914	1.407	0.664	0.037
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS07BA4A3B7	0.017	0.023	0.026	0.026	0.53	0.191	0.187	0.175	0.023	0.135	0.026	0.694	0.062	0.025	0.157	0.15	0.111	0.124	0.082	0.061	0.088	0.053	0.431	0.722	0.32	0.109	0.238
FGFR4	P22455	False	FGFR4_HUMAN		CPI-SS05C077A1E	0.021	0.2	0.032	0.017	0.244	0.452	0.046	0.57	0.038	0.252	0.016	0.024	0.016	0.033	0.016	0.705	0.61	0.496	0.462	0.38	0.451	0.009	0.0	0.323	0.019	0.062	0.634
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS0D99CC068	0.078	0.378	0.024	0.003	0.013	0.246	0.008	0.215	0.011	0.225	0.008	0.025	0.048	0.029	0.005	0.232	0.232	0.247	0.341	0.45	0.251	0.013	0.031	0.01	0.004	0.022	0.316
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS07A0F4D73	1.448	0.002	0.616	0.046	0.971	0.036	1.958	0.037	0.784	0.008	0.463	0.677	0.374	0.904	1.636	0.02	0.019	0.009	0.005	0.005	0.066	0.11	0.889	0.914	1.407	0.664	0.037
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS01D785DBA	0.017	0.023	0.026	0.026	0.53	0.191	0.187	0.175	0.023	0.135	0.026	0.694	0.062	0.025	0.157	0.15	0.111	0.124	0.082	0.061	0.088	0.053	0.431	0.722	0.32	0.109	0.238
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS0883B7EE4	0.078	0.378	0.024	0.003	0.013	0.246	0.008	0.215	0.011	0.225	0.008	0.025	0.048	0.029	0.005	0.232	0.232	0.247	0.341	0.45	0.251	0.013	0.031	0.01	0.004	0.022	0.316
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS0BF490275	1.448	0.002	0.616	0.046	0.971	0.036	1.958	0.037	0.784	0.008	0.463	0.677	0.374	0.904	1.636	0.02	0.019	0.009	0.005	0.005	0.066	0.11	0.889	0.914	1.407	0.664	0.037
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS06A0B20BD	0.017	0.023	0.026	0.026	0.53	0.191	0.187	0.175	0.023	0.135	0.026	0.694	0.062	0.025	0.157	0.15	0.111	0.124	0.082	0.061	0.088	0.053	0.431	0.722	0.32	0.109	0.238
EFNA2	O43921	False	EFNA2_HUMAN		CPI-SS0E63AB61E	0.0	0.0	0.0	0.0	0.0	0.002	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.002
EFNA1	P20827	False	EFNA1_HUMAN		CPI-SS0EBFE1854	4.273	0.849	0.051	0.021	0.139	0.631	0.115	0.641	1.834	0.696	0.011	0.094	1.095	1.597	0.105	0.597	0.582	0.719	0.868	1.505	0.456	0.045	0.211	0.071	0.119	0.066	0.602
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS05B4EB419	0.314	0.027	0.298	0.004	0.032	0.048	0.166	0.049	0.112	0.028	0.057	0.198	0.095	0.068	0.21	0.036	0.029	0.041	0.032	0.032	0.027	0.029	0.349	0.054	0.47	0.046	0.029
EFNA4	P52798	False	EFNA4_HUMAN		CPI-SS0659DBE72	0.349	0.377	0.083	0.023	0.222	0.331	0.276	0.41	0.319	0.3	0.129	0.27	0.247	0.215	0.282	0.328	0.314	0.307	0.23	0.235	0.276	0.098	0.305	0.251	0.285	0.234	0.321
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS0FC01B947	0.046	0.0	0.338	0.008	0.389	0.023	1.1	0.023	1.034	0.03	0.48	0.208	0.824	0.108	0.795	0.007	0.01	0.007	0.003	0.003	0.039	0.024	0.866	0.313	1.061	0.214	0.023
EFNB2	P52799	False	EFNB2_HUMAN		CPI-SS087E0E3FB	3.443	0.089	0.406	0.016	0.034	0.255	0.223	0.309	0.386	0.145	0.419	0.168	0.471	0.826	0.036	0.215	0.192	0.132	0.073	0.087	0.254	0.037	0.158	0.024	0.148	0.154	0.387
FGFR4	P22455	False	FGFR4_HUMAN		CPI-SS0816A4ED4	0.021	0.2	0.032	0.017	0.244	0.452	0.046	0.57	0.038	0.252	0.016	0.024	0.016	0.033	0.016	0.705	0.61	0.496	0.462	0.38	0.451	0.009	0.0	0.323	0.019	0.062	0.634
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS0D1AE5C79	0.078	0.378	0.024	0.003	0.013	0.246	0.008	0.215	0.011	0.225	0.008	0.025	0.048	0.029	0.005	0.232	0.232	0.247	0.341	0.45	0.251	0.013	0.031	0.01	0.004	0.022	0.316
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS00D9A0644	0.017	0.023	0.026	0.026	0.53	0.191	0.187	0.175	0.023	0.135	0.026	0.694	0.062	0.025	0.157	0.15	0.111	0.124	0.082	0.061	0.088	0.053	0.431	0.722	0.32	0.109	0.238
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS02E314589	0.017	0.023	0.026	0.026	0.53	0.191	0.187	0.175	0.023	0.135	0.026	0.694	0.062	0.025	0.157	0.15	0.111	0.124	0.082	0.061	0.088	0.053	0.431	0.722	0.32	0.109	0.238
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS02C29C238	0.078	0.378	0.024	0.003	0.013	0.246	0.008	0.215	0.011	0.225	0.008	0.025	0.048	0.029	0.005	0.232	0.232	0.247	0.341	0.45	0.251	0.013	0.031	0.01	0.004	0.022	0.316
CD96	P40200	False	TACT_HUMAN		CPI-SS03F821467	0.004	0.0	0.005	0.002	0.003	0.0	0.005	0.002	0.008	0.0	0.006	0.005	0.003	0.0	0.008	0.002	0.002	0.001	0.001	0.001	0.01	0.072	0.0	0.002	0.001	0.003	0.0
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0CC898553	0.017	0.023	0.026	0.026	0.53	0.191	0.187	0.175	0.023	0.135	0.026	0.694	0.062	0.025	0.157	0.15	0.111	0.124	0.082	0.061	0.088	0.053	0.431	0.722	0.32	0.109	0.238
FGFR4	P22455	False	FGFR4_HUMAN		CPI-SS0658257AC	0.021	0.2	0.032	0.017	0.244	0.452	0.046	0.57	0.038	0.252	0.016	0.024	0.016	0.033	0.016	0.705	0.61	0.496	0.462	0.38	0.451	0.009	0.0	0.323	0.019	0.062	0.634
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS098F416C1	0.017	0.023	0.026	0.026	0.53	0.191	0.187	0.175	0.023	0.135	0.026	0.694	0.062	0.025	0.157	0.15	0.111	0.124	0.082	0.061	0.088	0.053	0.431	0.722	0.32	0.109	0.238
WNT4	P56705	False	WNT4_HUMAN		CPI-SS0A69F13A3	0.0	0.0	0.012	0.0	0.005	0.03	0.009	0.001	0.0	0.0	0.004	0.001	0.008	0.0	0.259	0.0	0.001	0.0	0.0	0.0	0.016	0.001	0.0	0.003	0.004	0.001	0.006
BMP2	P12643	False	BMP2_HUMAN		CPI-SS016B7C7D6	0.027	0.086	0.004	0.002	0.119	0.072	0.015	0.049	0.264	0.084	0.009	0.039	0.094	0.204	0.015	0.069	0.048	0.064	0.071	0.065	0.033	0.028	0.013	0.022	0.009	0.028	0.096
WNT2	P09544	False	WNT2_HUMAN		CPI-SS0C2561156	0.0	0.038	0.0	0.0	0.003	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.002	0.0
WNT7B	P56706	False	WNT7B_HUMAN		CPI-SS0B8083B44	0.012	0.0	0.0	0.0	0.005	0.002	0.003	0.011	0.0	0.0	0.0	0.001	0.069	0.001	0.0	0.002	0.001	0.001	0.001	0.001	0.0	0.005	0.0	0.003	0.006	0.0	0.0
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-SS01469637C	0.051	0.0	0.057	0.004	0.082	0.009	0.033	0.015	0.037	0.0	0.026	0.028	1.509	0.032	0.341	0.013	0.015	0.017	0.01	0.012	0.021	0.013	0.034	0.189	0.031	0.153	0.013
WNT7B	P56706	False	WNT7B_HUMAN		CPI-SS0A683CBC1	0.012	0.0	0.0	0.0	0.005	0.002	0.003	0.011	0.0	0.0	0.0	0.001	0.069	0.001	0.0	0.002	0.001	0.001	0.001	0.001	0.0	0.005	0.0	0.003	0.006	0.0	0.0
DLL1	O00548	False	DLL1_HUMAN		CPI-SS0423580E5	0.452	0.0	0.263	0.032	2.466	0.639	0.074	0.066	0.056	0.0	0.035	0.03	0.037	0.218	0.056	0.027	0.008	0.011	0.007	0.009	0.236	0.045	0.082	0.249	0.029	0.346	0.011
JAG1	P78504	False	JAG1_HUMAN		CPI-SS060B82BBC	2.091	0.283	0.02	0.035	0.388	0.078	0.149	0.104	0.137	0.04	0.058	0.286	0.076	0.191	0.54	0.122	0.104	0.128	0.2	0.275	0.073	0.067	0.172	0.09	0.243	1.174	0.128
DLK1	P80370	False	DLK1_HUMAN		CPI-SS0E1A8414D	0.04	0.015	0.032	0.054	0.021	0.104	1.003	5.899	0.0	0.054	0.37	0.038	0.033	0.036	2.267	0.405	0.041	0.014	0.063	0.034	0.411	0.166	1.587	0.04	1.629	0.079	0.003
DLL1	O00548	False	DLL1_HUMAN		CPI-SS0FB5FE587	0.452	0.0	0.263	0.032	2.466	0.639	0.074	0.066	0.056	0.0	0.035	0.03	0.037	0.218	0.056	0.027	0.008	0.011	0.007	0.009	0.236	0.045	0.082	0.249	0.029	0.346	0.011
JAG1	P78504	False	JAG1_HUMAN		CPI-SS0837E9F59	2.091	0.283	0.02	0.035	0.388	0.078	0.149	0.104	0.137	0.04	0.058	0.286	0.076	0.191	0.54	0.122	0.104	0.128	0.2	0.275	0.073	0.067	0.172	0.09	0.243	1.174	0.128
DLK1	P80370	False	DLK1_HUMAN		CPI-SS0D37C7C70	0.04	0.015	0.032	0.054	0.021	0.104	1.003	5.899	0.0	0.054	0.37	0.038	0.033	0.036	2.267	0.405	0.041	0.014	0.063	0.034	0.411	0.166	1.587	0.04	1.629	0.079	0.003
DLL1	O00548	False	DLL1_HUMAN		CPI-SS047232C64	0.452	0.0	0.263	0.032	2.466	0.639	0.074	0.066	0.056	0.0	0.035	0.03	0.037	0.218	0.056	0.027	0.008	0.011	0.007	0.009	0.236	0.045	0.082	0.249	0.029	0.346	0.011
JAG1	P78504	False	JAG1_HUMAN		CPI-SS0B99F22A2	2.091	0.283	0.02	0.035	0.388	0.078	0.149	0.104	0.137	0.04	0.058	0.286	0.076	0.191	0.54	0.122	0.104	0.128	0.2	0.275	0.073	0.067	0.172	0.09	0.243	1.174	0.128
DLK1	P80370	False	DLK1_HUMAN		CPI-SS007AA9FDE	0.04	0.015	0.032	0.054	0.021	0.104	1.003	5.899	0.0	0.054	0.37	0.038	0.033	0.036	2.267	0.405	0.041	0.014	0.063	0.034	0.411	0.166	1.587	0.04	1.629	0.079	0.003
SCGB3A1	Q96QR1	False	SG3A1_HUMAN		CPI-SS0F21DBF93	0.378	0.0	0.013	0.007	0.002	0.0	0.002	0.002	0.262	0.0	0.011	0.003	0.039	0.094	0.022	0.0	0.0	0.001	0.0	0.001	0.0	0.029	0.0	0.002	0.015	0.005	0.0
DLL4	Q9NR61	False	DLL4_HUMAN		CPI-SS0938C6980	3.071	0.03	0.045	0.008	0.022	0.088	0.003	0.024	0.16	0.027	0.005	0.004	0.001	0.419	0.018	0.01	0.007	0.007	0.002	0.001	0.109	0.012	0.034	0.008	0.008	0.011	0.008
DLL3	Q9NYJ7	False	DLL3_HUMAN		CPI-SS035E5A708	0.025	0.0	1.542	0.005	0.051	0.079	0.039	0.007	0.038	0.0	0.331	0.033	0.033	0.015	0.019	0.004	0.003	0.006	0.003	0.003	0.122	0.014	0.018	0.042	0.047	0.037	0.01
PLXNB2	O15031	False	PLXB2_HUMAN		CPI-SS0BFB29A42	0.285	0.269	0.238	0.033	0.473	0.184	0.446	0.131	0.218	0.088	0.242	0.188	0.539	0.215	0.561	0.154	0.141	0.094	0.109	0.127	0.169	0.482	0.267	0.481	0.272	0.575	0.17
PLXNB2	O15031	False	PLXB2_HUMAN		CPI-SS08FAC0A55	0.285	0.269	0.238	0.033	0.473	0.184	0.446	0.131	0.218	0.088	0.242	0.188	0.539	0.215	0.561	0.154	0.141	0.094	0.109	0.127	0.169	0.482	0.267	0.481	0.272	0.575	0.17
PLXNB1	O43157	False	PLXB1_HUMAN		CPI-SS0CCCF7C69	0.06	0.129	0.207	0.008	0.042	0.154	0.051	0.158	0.044	0.137	0.102	0.06	0.295	0.046	0.036	0.155	0.133	0.113	0.128	0.121	0.238	0.007	0.098	0.039	0.03	0.069	0.205
CD72	P21854	False	CD72_HUMAN		CPI-SS06AA638A8	0.0	0.0	0.006	0.003	0.007	0.002	0.009	0.004	0.009	0.0	0.002	0.008	0.008	0.005	0.006	0.005	0.002	0.006	0.005	0.002	0.001	0.09	0.017	0.006	0.008	0.011	0.0
PLXNB2	O15031	False	PLXB2_HUMAN		CPI-SS0C0A61F92	0.285	0.269	0.238	0.033	0.473	0.184	0.446	0.131	0.218	0.088	0.242	0.188	0.539	0.215	0.561	0.154	0.141	0.094	0.109	0.127	0.169	0.482	0.267	0.481	0.272	0.575	0.17
VEGFD	O43915	False	VEGFD_HUMAN		CPI-SS0EBA5A4D8	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
VEGFA	P15692	False	VEGFA_HUMAN		CPI-SS0C03F7CDC	0.063	0.327	0.22	0.045	1.328	0.22	0.244	0.196	0.027	0.157	0.187	0.427	0.104	0.087	0.275	0.196	0.171	0.191	0.209	0.312	0.224	0.125	0.18	0.648	0.246	0.236	0.281
LTA	P01374	False	TNFB_HUMAN		CPI-SS03156A825	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.045	0.0	0.001	0.0	0.003	0.0
TNFSF14	O43557	False	TNF14_HUMAN		CPI-SS0859C173B	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.001	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.034	0.0	0.0	0.002	0.003	0.0
LTA	P01374	False	TNFB_HUMAN		CPI-SS0110361CB	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.045	0.0	0.001	0.0	0.003	0.0
TNFSF13	O75888	False	TNF13_HUMAN		CPI-SS0C28FEC7D	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0
TNFSF14	O43557	False	TNF14_HUMAN		CPI-SS019C98396	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.001	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.034	0.0	0.0	0.002	0.003	0.0
CD160	O95971	False	BY55_HUMAN		CPI-SS0879B8E95	0.001	0.0	0.0	0.0	0.002	0.001	0.005	0.0	0.0	0.0	0.004	0.002	0.0	0.004	0.002	0.001	0.002	0.001	0.0	0.001	0.0	0.003	0.0	0.003	0.001	0.0	0.001
MIF	P14174	False	MIF_HUMAN		CPI-SS02ACCF1F7	3.963	2.164	5.53	0.255	4.318	3.905	5.83	3.149	5.99	2.352	5.054	4.334	6.871	4.727	4.844	4.084	4.128	3.619	2.805	2.49	3.579	2.886	3.851	3.355	4.83	5.076	3.507
BTLA	Q7Z6A9	False	BTLA_HUMAN		CPI-SS08330207B	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.038	0.0	0.0	0.0	0.0	0.0
